Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
7376,07376-15,B728 H564h / 2-SIZE,"Carneros del Perú, que dizen llamas, múÿ Provechosos, ÿ su naturaleza.",Pieter Balthazar Bouttats,1666-1755,fecit,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,Method by which ore was transported by llamas. Native Americans herd llamas carrying packs. In the background is an encampment where animals and men rest. Also includes a man shooting at a llama on a hill.,"Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"The llama was used for the transport of ore in Peru. When overburdened the animals would sit down, and nothing would make the animal get up again. If they ran away, they had to be shot to recover the ore they were carrying. This image is derived from Theodor de Bry's America. Pt. 9, plate 4. Members of the Bouttats family were engravers active in Antwerp in the late seventeenth century.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Flora and fauna,Indigenous peoples,,Llamas--Peru,Indians of South America--Peru,,,,,,
7376,07376-16,B728 H564h / 2-SIZE,"El apostol Santiago favorece á Los Castellanos, ÿ persigue á los Indios",,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Scene of warfare between native Americans and Spanish soldiers at Cajamarca, Peru. In the center vignette, Saint James the Greater leads the Spanish on a horse in the heavens while below him Spaniards kill native Americans. The decorative border contains another scene of warfare, as well as feathered headdresses, shields, war clubs, bows, arrows. Surmounted by angels of fame holding laurel wreaths and musical instruments such as trumpets. Also includes dogs, ship, dwelling, guns or muskets, and axes.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Both scenes of warfare are derived from illustrations in Theodor de Bry's America, Pt. 6. The scene in the middle is derived from Plate 12, which shows the Spanish taking over Cuzco after the execution of Atahualpa in 1533. The scene at the bottom is derived from Plate 13, which shows the Inca attempt to retake Cuzco under the leadership of Atahualpa's brother, Manco. James of Compostelo, also known as Santiago, patron saint of Spain, conquistadors, and the Spanish army, is shown with his attributes of a pilgrim's hat ornamented with cockle [scallop] shells.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Peru--History--Conquest, 1522-1548",,,,,,,
7376,07376-17,B728 H564h / 2-SIZE,"El Adelantado Don Diego de Almagro fue preso, ÿ por orden de Hernando Pizarro hecho su processo, sentenciado á muerte, ÿ justiciado",Pieter Balthazar Bouttats,1666-1755,fecit,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Scenes from the end of the life of Diego de Almagro. He is detained on a street, tried, garroted. His associate is carried to the place of execution and beheaded. Includes dwellings, swords, ax, and native Americans who watch the execution.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Almagro returned to Cuzco from Chile where he had been searching for further wealth. His arrival in Cuzco upset the power balance and created two factions, those who followed Pizarro and those who followed Almagro. Their disagreement culminated in a battle just outside of Cuzco, known as Las Salinas; Almagro was garrotted and his captain, Rodrigo Orgóñez, was beheaded. The image is derived from Theodor de Bry's America, Pt. 6, plate 14. The Bouttats family were engravers active in Antwerp in the late seventeenth century.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",,,,"Peru--History--Conquest, 1522-1548",,,,,,,
7376,07376-9,B728 H564h / 2-SIZE,El Idolo Viztzilipuztli.,,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Scene of worship and human sacrifice at a native American or Mexican temple. The victim's heart is cut out before an idol or statue by a priest with a knife. The priest's assistants hold the victim by all four limbs. Includes feathered headdress, statues of men in feathered headdresses and garments, and an alcove holding the idol who holds snakes, arrows, and a feathered shield.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo segundo,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Huitzilopochtli, whose name means ""Blue hummingbird on the left,"" was the Aztec god of the sun and war. The turquoise or fire serpent (xiuhcoatl) was his mystical weapon. The offering of the victim's heart to the gods satisfied the Aztec belief that the sun would rise again nourished by the hearts of men. This image is derived from Theodor de Bry's America, Pt. 9, plate 8.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of Mexico--Rites and ceremonies,,,,,,,
7376,07376-58,B728 H564h / 2-SIZE,"Como Los Indios solemnizavan sus fiestas con atambores, vozinas ÿ Caracoles.",,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,Native Americans worship before a many-headed god or idol and other idols in a temple. They offer gold and jewels and play music with musical instruments including drums. Also includes feathered headdresses and garments.,"Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo primo,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"This image is derived from plate 24 in Theodor de Bry's America, Pt. 4, which describes the feast days of native Americans in Hispaniola. The cacique or chief would lead his people by beating a drum to the worship of their idol, a strange hydra-like creat",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of the West Indies--Religion,,,,,,,
7376,07376-60,B728 H564h / 2-SIZE,Motezuma ultimo Rey de los Mexicanos.,,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Portrait of Moctezuma II, the last emperor of the Mexica or Aztecs. He is shown with feathered headdress, garments, and shield and is holding a spear. In the background are dwellings and temples. The decorative border shows a native American ruler or chie","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo primo,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Moctezuma II (or Montezuma II, reigned 1502-1520), the ninth Aztec emperor, whose surname was Xocoyotzin or bitter lord (or the youngest), was the son of Axayácatl and great grandson of Moctezuma I. He surrendered to the Spanish in 1520. The decorative b",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,Portraits,,"Montezuma II, Emperor of Mexico, ca. 1480-1520","Mexico--History--Conquest, 1519-1540",,,,,,
7376,07376-28,B728 H564h / 2-SIZE,"Tesóro del templo de Pachiacama, que Hernando Pizarro llevó con Sigo a Chaliquichiama.",Pieter Balthazar Bouttats,1666-1755,fecit,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Spanish soldiers on horseback supervise native Americans who bring gold and silver vessels and statues to the temple of Pachiacama [Pachacamac]. Includes vessels, animals such as a lobster, alligator, turtle, eagle, trays, and chests made out of precious","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Natives brought gold and silver artifacts to Cajamarca to pay for Atahualpa's ransom. The more the natives brought, the more treasure the Spanish broke up and melted down. When the Spanish began to complain that they wanted more gold, Atahualpa (or Atabal",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Flora and fauna,Indigenous peoples,,"Peru--History--Conquest, 1522-1548",Indians of South America--Peru,,,,,,
7376,07376-29,B728 H564h / 2-SIZE,Batalla ÿ Vitoria de Gabriel de Rojas con los Indios de Mango cerca del Cusco.,,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Spanish soldiers, some on horseback, fight against native Americans before a fortified town. Includes guns or muskets, drums, swords, spears, fortifications, and scene of warfare.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo tercero,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"After the execution of Atahualpa (or Atabalipa), his brother, Manco, led a long siege to reoccupy the Inca capital of Cuzco in Peru. Francisco Pizarro sent an army of 500 men, under the command of Diego de Almagro and Gómez de Tordoya, which successfully",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,"Peru--History--Conquest, 1522-1548",,,,,,,
7376,07376-39,B728 H564h / 2-SIZE,"El Secreto de la mina de Potosi se descubre à Villarroel, ÿ la cantidad de plata, que se sacava en los primeros tiempos",,,,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Method by which native Americans mined precious metals from the mountain. Men climb up and down a rope ladder carrying ore from the mines. Other men hold candles or lights and use pickaxes to extract the ore. In the background, men herd llamas and take th","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo quarto,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"Text describes the silver mines in Peru. This image was derived from Plate 3, in part 3 of Theodor de Bry's America. Pt. 9.",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Flora and fauna,Indigenous peoples,,Mines and mineral resources--Peru,Indians of South America,Silver mines and mining,,,,,
7376,07376-46,B728 H564h / 2-SIZE,"El Almirante Christoval Colon descubre las Islas Margarita ÿ de Cubagúa, adonde an cogido muchas perlas.",Pieter Balthazar Bouttats,1666-1755,fecit,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Native Americans from the Isla de Margarita dive and collect pearl oysters from boats or canoes. On an island in the background, a group of native Americans trade pearls with Europeans. Built environment includes settlement with dwellings and ships.","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo primo,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,Christopher Columbus discovered Isla de Margarita on his third trip to the Americas. He described how a native American tribe near the Gulf of Paria and the island of Cubagua (between present-day Trinidad and Venezuela) collected pearl oysters. Pearls wer,1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America,Pearl industry and trade--Venezuela,,,,,,
7376,07376-49,B728 H564h / 2-SIZE,"Indios, que tenían sus casas sobre arboles, por las lagunas ÿ pantanos.",Pieter Balthazar Bouttats,1666-1755,fecit,,,,,,,Antwerp,Juan Bautista Verdussen,1728,Spanish,"Native Americans in trees drop stones, shoot with arrows, and pour water on Spanish soldiers who attack from the ground. One man chops at a tree trunk while two others hold boards over his head to protect him from the onslaught above. At right, Spaniards","Herrera y Tordesillas, Antonio de, d. 1625",[Historia general de los hechos de los castellanos] Historia general de las Indias Ocidentales ... Tomo primo,Antwerp,"Por Juan Bautista Verdussen, Mercader de Libros",1728,"The Urabá natives of the Atrato River built their houses in trees because the land was so swampy. The Spanish heard that they had gold and silver and tried to get them down. The Indians threw down stones, spears, and boiling water to prevent the Spaniards",1701-1750,,,Acquired circa 1916.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Indians of South America--Colombia,,,,,,,
