Accession_number,Record_number,JCB_call_number,Image_title,Creator1,Creator1_dates,Creator1_role,Creator2,Creator2_dates,Creator2_role,Creator3,Creator3_dates,Creator3_role,Place_image_published,Image_publisher,Image_date,Languages,Description,Source_creator,Source_Title,Source_place_of_publication,Source_publisher,Source_date,notes,Time_Period,References,References_exhibitions,Provenance_Donor,Commentary,SubjectArea1,SubjectArea2,SubjectArea3,SubjectArea4,SubjectHeadings1,SubjectHeadings2,SubjectHeadings3,SubjectHeadings4,SubjectHeadings5,SubjectHeadings6,SubjectHeadings7,SubjectHeadings8
32896,32896-035,D748 W231v / 1-SIZE (copy 1),"A view of Cape Espiritu Santo, on Samal, one of the Phillipine Islands, in the latitude of 12d. 40m. N°. Bearing W S W distant 6 leagues. In the position here represented his Majesty's Ship the Centurion engag'd and took the Spanish Galeon call'd Nostra Seigniora de Cabadonga, from Acapulco bound to Manila.",J. Mason,,sculp.,,,,,,,London,John and Paul Knapton,1748,English,"Scene of naval warfare showing the capture of the Spanish galleon, Nuestra Señora de Covadonga, near the Philippine Islands.","Walter, Richard, 1716?-1785","A voyage round the world, in the years MDCCXL, I, II, III, IV. By George Anson ...",London,"Printed for the Author; By John and Paul Knapton, in Ludgate-Street",1748,"The money Anson made from the capture of the Manila galleon, an immensely rich prize, Nuestra Señora de Covadonga, which he encountered off Cape Espiritu Santo in June 1743 made him a rich man for life. George Anson, first baron Anson, a commodore in the British Royal Navy, set sail on a circumnavigation in 1740. Anson's orders were to raid Spanish possessions along the South American coast and to disrupt their trade. Anson made a successful attack on Paita in November 1741.",1701-1750,,,Acquired in 1961.,,"Geography, maps, city views and plans",,,,Philippines--Description and travel,,,,,,,
6273,06273-1,H750 S299l / 1-SIZE,[Quipus of 40 master words],,,,,,,,,,Naples,,1750,Quechua,A series of knotted ropes (or quipu) of forty master words.,"Sansevero, Raimondo di Sangro, principe di, 1710-1770",Lettera apologetica dell'esercitato accademico della crusca contenente la difesa del libro intitolato lettere d'una Peruana per rispetto alla supposizione de' Quipu,Naples,,1750,"In this book, Raimondo di Sangro defends Françoise d'Issembourg d'Happoncourt Graffigny, Lettres d'une peruvienne, published anonymously, Paris, 1747. His book is the earliest full study of quipus, although he erroneously believed that quipus were a writing system.",1701-1750,"Cañizares-Esguerra, J. How to write the history of the New World, p. 115-118, plate I","Hough, S.J. Italians and the creation of America, 66",Acquired before 1870 by John Carter Brown.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Quipu,,,,,,,
6273,06273-2,H750 S299l / 1-SIZE,[Quipus],,,,,,,,,,Naples,,1750,Quechua,A series of knotted ropes (or quipus); a poem in Quechua transliterated from quipus into Italian.,"Sansevero, Raimondo di Sangro, principe di, 1710-1770",Lettera apologetica dell'esercitato accademico della crusca contenente la difesa del libro intitolato lettere d'una Peruana per rispetto alla supposizione de' Quipu,Naples,,1750,"In this book, Raimondo di Sangro defends Françoise d'Issembourg d'Happoncourt Graffigny, Lettres d'une peruvienne, published anonymously, Paris, 1747. His book is the earliest full study of quipus, although he erroneously believed that quipus were a writing system. The coloring on this plate is achieved through hand coloring and the author's invention, a letterpress coloring process.",1701-1750,"Cañizares-Esguerra, J. How to write the history of the New World, plate 2, p. 115-118",,Acquired before 1870 by John Carter Brown.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Quipu,,,,,,,
6273,06273-3,H750 S299l / 1-SIZE,Alfabeto Italiano; Latine; En François; En Espanõl; Auf Teutsch; In English,,,,,,,,,,Naples,,1750,,"A series of knotted ropes (or quipu) with transliteration into Italian, Latin, French, Spanish, German, and English alphabet sets.","Sansevero, Raimondo di Sangro, principe di, 1710-1770",Lettera apologetica dell'esercitato accademico della crusca contenente la difesa del libro intitolato lettere d'una Peruana per rispetto alla supposizione de' Quipu,Naples,,1750,"In this book, Raimondo di Sangro defends Françoise d'Issembourg d'Happoncourt Graffigny, Lettres d'une peruvienne, published anonymously, Paris, 1747. His book is the earliest full study of quipus, although he erroneously believed that quipus were a writing system.",1701-1750,"Cañizares-Esguerra, J. How to write the history of the New World, p. 115-118",,Acquired before 1870 by John Carter Brown.,,"Artifacts, industry, and human activities",Indigenous peoples,,,Quipu,,,,,,,
35412,35412-1,E751 L142m / 1-SIZE,[Astronomical calculations],Clav.,,Inv.,CH,,sc.,,,,Paris,Royal Press,1751,,"A man in a room observes the sky through a telescope. Another man measures the time by observing a wall clock. Through an open door, which a boy opens, a volcano is erupting.","La Condamine, Charles-Marie de, 1701-1774",Mesure des trois premiers degrés du méridien dans l'hémisphere austral ...,Paris,de l'Imprimerie royale,1751,"In 1735 La Condamine led a scientific expedition to Quito to measure the location of the equator in order to determine the form of the earth. Discovering that tall mountains deflected the pendulum used in triangulation, he fairly accurately measured the meridian in Ecuador.",1751-1800,,,Acquired before 1874.,,"Artifacts, industry, and human activities",,,,Scientific expeditions--South America,,,,,,,
9449,09449-1,D751 W231v,Vue de la Place de l'Ile de Juan Fernandes ou le Commandeur avoit sa Tente.,,,,,,,,,,Amsterdam | Leipzig,Arkstee & Merkus,1751,French,"View of the encampment of Commodore George Anson on Juan Fernandez Island. Includes tents, dog, and goat.","Walter, Richard, 1716?-1785","[Voyage round the world. French] Voyage autour du monde, fait dans les années MDCCXL, I, II, III, IV. Par Georges Anson",Amsterdam | Leipzig,Chez Arkstée & Merkus,1751,"Anson's circumnavigation was beset by difficulties. Only one ship out of six finished the voyage. By the time his fleet reached Juan Fernandez Island, the only sanctuary available for the English ship along the Spanish controlled western coast of South America, two thirds of his crew had perished. Piercy Brett, lieutenant on The Centurion, was responsible for the drawings which became part of the narrative of the journey. This image is derived from his sketches and earlier editions of Walter's book.",1751-1800,http://www.uwgb.edu/dutchs/WestTech/circumn.HTM; http://www.islomania.com/JuanFernandez/anson/brett.html (Jan. 2006),,Acquired before 1874.,,"Artifacts, industry, and human activities",,,,Juan Fernández Islands,,,,,,,
9449,09449-4,D751 W231v,"Incendie de la Ville de Paita, sur la Côte du Perou dans la Mer du Sud.",G. F. Marstaller,,fecit,,,,,,,Amsterdam | Leipzig,Arkstee & Merkus,1751,French,"View of the town of Paita, Peru, in flames after an attack by a squadron of ships. Includes ships, some sunk, settlement, dwellings, church, flags, and boat. Items in the image are lettered for identification in key below.","Walter, Richard, 1716?-1785","[Voyage round the world. French] Voyage autour du monde, fait dans les années MDCCXL, I, II, III, IV. Par Georges Anson",Amsterdam | Leipzig,Chez Arkstée & Merkus,1751,"Anson's circumnavigation was beset by difficulties. Only one ship out of six finished the voyage. By the time his fleet reached Juan Fernandez Island, the only sanctuary available for the English ship along the Spanish controlled western coast of South America, two thirds of his crew had perished. Anson's orders were to raid Spanish possessions along the South American coast and disrupt their trade. He succeeded in sacking Paita in November 1741.",1751-1800,http://www.uwgb.edu/dutchs/WestTech/circumn.HTM; (Jan. 2006),,Acquired before 1874.,,"Artifacts, industry, and human activities","Geography, maps, city views and plans",,,Peru--Maps,,,,,,,
34619,34619-1,E751 L142j / 1-SIZE (copy 2),Observationibus astronom Regiae Paris Scientiar Academiae Promontorium Palmar Equatori subjacere compertum est,P. Clavv.,,Inv.,Moitte,,sc.,,,,Paris,Royal Press,1751,Latin,"A man engraves title into a rock while in background men canoe to shore where scientific instruments, a quadrant which is nailed into the ground and a pendulum protected under a shelter, are located.","La Condamine, Charles-Marie de, 1701-1774","Journal du voyage fait par ordre du Roi, a l'equateur servant d'introduction historique a la Mesure des trois premiers degrés du Méridien",Paris,de l'Imprimerie royale,1751,"La Condamine was one of three scientists sent by the Académie Royale des Sciences to Peru in 1735 to measure the length of a degree of meridian at the equator. The three soon separated and made independent measurements, finishing in 1743. His research was used to prove that the earth flattens toward its poles. This book was the first scientific account of the Amazon River. Engraver is probably Pierre Etienne Moitte, 1722-1780.",1751-1800,http://www.newadvent.org/cathen/04210a.htm (Jan. 2005),,Acquired before 1874.,,"Artifacts, industry, and human activities",,,,Scientific expeditions--South America,,,,,,,
34619,34619-5,E751 L142j / 1-SIZE (copy 2),Plan Profil et Elevation des deux Pyramides ...,,,,,,,,,,Paris,Royal Press,1751,Latin | French,"Plan, profile, and elevation drawings of two pyramids erected in the Yarouqui plain, near Quito, Peru (present-day Ecuador).","La Condamine, Charles-Marie de, 1701-1774","Journal du voyage fait par ordre du Roi, a l'equateur servant d'introduction historique a la Mesure des trois premiers degrés du Méridien",Paris,de l'Imprimerie royale,1751,"La Condamine was one of three scientists sent by the Académie Royale des Sciences to Peru in 1735 to measure the length of a degree of meridian at the equator. The three soon separated and made independent measurements, finishing in 1743. La Condamine's research was used to prove that the earth flattens toward its poles. This book was the first scientific account of the Amazon River.",1751-1800,,,Acquired before 1874.,,"Artifacts, industry, and human activities",,,,Scientific expeditions--South America,,,,,,,
35412,35412-002,E751 L142m / 1-SIZE,[Astronomical calculations],Clav.,,Inv.,Ched,,,,,,Paris,Royal Press,1751,,A man makes a reading using a quadrant or surveying instrument with an altazimuth mount before a tent in a mountainous landscape. Two men climb a mountain in the background. Includes volcanoes.,"La Condamine, Charles-Marie de, 1701-1774","Mesure des trois premiers degrés du méridien dans l'hémisphere austral, tirée des observations de Mrs. de l'Académie royale des sciences, envoyés par le roi sous l'́Équateur",Paris,de l'Imprimerie royale,1751,"In 1735 La Condamine led a scientific expedition to Quito to measure the location of the equator in order to determine the form of the earth. Discovering that tall mountains deflected the pendulum used in triangulation, he fairly accurately measured the meridian in Ecuador.",1751-1800,,,Acquired before 1874.,,"Artifacts, industry, and human activities",,,,Scientific expeditions--South America,,,,,,,
12885,12885-1,E751 R375n,Karte von den triangeln der Mittags Linie zu Quito ...,,,,,,,,,,Göttingen,Widow of Abram Vandenhoek,1751,German,"Map showing the triangulations made to measure a degree of the meridian on the equator. Cartographic elements include lines of latitude, a scale, some topographical details, and locations of rivers and settlements.",,"Reisen nach Peru, Acadien und Egypten ...",Göttingen,Verlegts Abram Vandenhoeks seel. Wittwe,1751,"This book is a translation of three books by different authors. The first part contains the first part of Pierre Bouguer, La figure de la terre, Paris, 1749, which contains an account of Bouguer's scientific mission to Peru (actually, present-day Ecuador) which he took with Charles Marie de La Condamine to measure a degree of the meridian near the equator.",1751-1800,,,Acquired in 1920.,,"Geography, maps, city views and plans",,,,Scientific expeditions--South America,,,,,,,
12885,12885-2,E751 R375n,[Profile and topographical view of the land near Quito],,,,,,,,,,Göttingen,Widow of Abram Vandenhoek,1751,German,"Profile and topographical view of the the Cordiller mountain range near Quito, present-day Ecuador. Includes volcanos, scale, and letters which identify mountain peaks in text. Also shows elevation.",,"Reisen nach Peru, Acadien und Egypten",Göttingen,Verlegts Abram Vandenhoeks seel. Wittwe,1751,"This book is a translation of three books by different authors. The first part contains the first part of Pierre Bouguer, La figure de la terre, Paris, 1749, which contains an account of Bouguer's scientific mission to Peru (actually, present-day Ecuador) which he took with Charles Marie de La Condamine to measure a degree of the meridian near the equator.",1751-1800,,,Acquired in 1920.,,"Geography, maps, city views and plans",,,,Scientific expeditions--South America,,,,,,,
9449,09449-3,D751 W231v,"Plan d'une Baye de la Côte du Chili découverte par un des Vaisseaux d'Avituaillement de l""Escadre de Mr. Anson, en 1741.",,,,,,,,,,Amsterdam | Leipzig,Arkstee & Merkus,1751,French,"Plan of a bay in Chile with a detail of an island called Inchin by the native Americans. Cartographic elements include profiles of the coast, soundings, sea banks or shoals, compass rose, and scale.","Walter, Richard, 1716?-1785","[Voyage round the world. French] Voyage autour du monde, fait dans les années MDCCXL, I, II, III, IV. Par Georges Anson",Amsterdam | Leipzig,Chez Arkstée & Merkus,1751,"Anson's circumnavigation was beset by difficulties. Only one ship out of six finished the voyage. By the time his fleet reached Juan Fernandez Island, the only sanctuary available for the English ship along the Spanish controlled western coast of South America, two thirds of his crew had perished.",1751-1800,http://www.uwgb.edu/dutchs/WestTech/circumn.HTM; (Jan. 2006),,Acquired before 1874.,,"Geography, maps, city views and plans",,,,Chile--Maps,,,,,,,
